16	9 + 7
16	10 + 6
16	11 + 5
16	12 + 4
16	13 + 3
16	14 + 2
16	15 + 1
16	16 + 0
17	1 + 16
17	2 + 15
17	3 + 14
17	4 + 13
17	5 + 12
17	6 + 11
17	7 + 10
17	8 + 9
17	9 + 8
17	10 + 7
17	11 + 6
17	12 + 5
17	13 + 4
17	14 + 3
17	15 + 2
17	16 + 1
17	17 + 0
18	1 + 17
18	2 + 16
18	3 + 15
18	4 + 14
18	5 + 13
18	6 + 12
18	7 + 11
18	8 + 10
18	9 + 9
18	10 + 8
18	11 + 7
18	12 + 6
18	13 + 5
18	14 + 4
18	15 + 3
18	16 + 2
18	17 + 1
18	18 + 0
19	1 + 18
19	2 + 17
19	3 + 16
19	4 + 15
19	5 + 14
19	6 + 13
19	7 + 12
19	8 + 11
19	9 + 10
19	10 + 9
19	11 + 8
19	12 + 7
19	13 + 6
19	14 + 5
19	15 + 4
19	16 + 3
19	17 + 2
19	18 + 1
19	19 + 0
20	1 + 19
20	2 + 18
20	3 + 17
20	4 + 16
20	5 + 15
20	6 + 14
20	7 + 13
20	8 + 12
20	9 + 11
20	10 + 10
20	11 + 9
20	12 + 8
20	13 + 7
20	14 + 6
20	15 + 5
20	16 + 4
20	17 + 3
20	18 + 2
20	19 + 1
20	20 + 0
21	1 + 20
21	2 + 19
21	3 + 18
21	4 + 17
21	5 + 16
21	6 + 15
21	7 + 14
21	8 + 13
21	9 + 12
21	10 + 11
21	11 + 10
21	12 + 9
21	13 + 8
21	14 + 7
21	15 + 6
21	16 + 5
21	17 + 4
21	18 + 3
21	19 + 2
21	20 + 1
21	21 + 0
22	1 + 21
22	2 + 20
22	3 + 19
22	4 + 18
22	5 + 17
22	6 + 16
22	7 + 15
22	8 + 14
22	9 + 13
22	10 + 12
22	11 + 11
22	12 + 10
22	13 + 9
22	14 + 8
22	15 + 7
22	16 + 6
22	17 + 5
22	18 + 4
22	19 + 3
22	20 + 2
22	21 + 1
22	22 + 0
23	1 + 22
23	2 + 21
23	3 + 20
23	4 + 19
23	5 + 18
23	6 + 17
23	7 + 16
23	8 + 15
23	9 + 14
23	10 + 13
23	11 + 12
23	12 + 11
23	13 + 10
23	14 + 9
23	15 + 8
23	16 + 7
23	17 + 6
23	18 + 5
23	19 + 4
23	20 + 3
23	21 + 2
23	22 + 1
23	23 + 0
24	1 + 23
24	2 + 22
24	3 + 21
24	4 + 20
24	5 + 19
24	6 + 18
24	7 + 17
24	8 + 16
24	9 + 15
24	10 + 14
24	11 + 13
24	12 + 12
24	13 + 11
24	14 + 10
24	15 + 9
24	16 + 8
24	17 + 7
24	18 + 6
24	19 + 5
24	20 + 4
24	21 + 3
24	22 + 2
24	23 + 1
24	24 + 0
25	1 + 24
25	2 + 23
25	3 + 22
25	4 + 21
25	5 + 20
25	6 + 19
25	7 + 18
25	8 + 17
25	9 + 16
25	10 + 15
25	11 + 14
25	12 + 13
25	13 + 12
25	14 + 11
25	15 + 10
25	16 + 9
25	17 + 8
25	18 + 7
25	19 + 6
25	20 + 5
25	21 + 4
25	22 + 3
25	23 + 2
25	24 + 1
25	25 + 0
26	1 + 25
26	2 + 24
26	3 + 23
26	4 + 22
26	5 + 21
26	6 + 20
26	7 + 19
26	8 + 18
26	9 + 17
26	10 + 16
26	11 + 15
26	12 + 14
26	13 + 13
26	14 + 12
26	15 + 11
26	16 + 10
26	17 + 9
26	18 + 8
26	19 + 7
26	20 + 6
26	21 + 5
26	22 + 4
26	23 + 3
26	24 + 2
26	25 + 1
26	26 + 0
27	1 + 26
27	2 + 25
27	3 + 24
27	4 + 23
27	5 + 22
27	6 + 21
27	7 + 20
27	8 + 19
27	9 + 18
27	10 + 17
27	11 + 16
27	12 + 15
27	13 + 14
27	14 + 13
27	15 + 12
27	16 + 11
27	17 + 10
27	18 + 9
27	19 + 8
27	20 + 7
27	21 + 6
27	22 + 5
27	23 + 4
27	24 + 3
27	25 + 2
27	26 + 1
27	27 + 0
28	1 + 27
28	2 + 26
28	3 + 25
28	4 + 24
28	5 + 23
28	6 + 22
28	7 + 21
28	8 + 20
28	9 + 19
28	10 + 18
28	11 + 17
28	12 + 16
28	13 + 15
28	14 + 14
28	15 + 13
28	16 + 12
28	17 + 11
28	18 + 10
28	19 + 9
28	20 + 8
28	21 + 7
28	22 + 6
28	23 + 5
28	24 + 4
28	25 + 3
28	26 + 2
28	27 + 1
28	28 + 0
29	1 + 28
29	2 + 27
29	3 + 26
29	4 + 25
29	5 + 24
29	6 + 23
29	7 + 22
29	8 + 21
29	9 + 20
29	10 + 19
29	11 + 18
29	12 + 17
29	13 + 16
29	14 + 15
29	15 + 14
29	16 + 13
29	17 + 12
29	18 + 11
29	19 + 10
29	20 + 9
29	21 + 8
29	22 + 7
29	23 + 6
29	24 + 5
29	25 + 4
29	26 + 3
29	27 + 2
29	28 + 1
29	29 + 0
30	1 + 29
30	2 + 28
30	3 + 27
30	4 + 26
30	5 + 25
30	6 + 24
30	7 + 23
30	8 + 22
30	9 + 21
30	10 + 20
30	11 + 19
30	12 + 18
30	13 + 17
30	14 + 16
30	15 + 15
30	16 + 14
30	17 + 13
30	18 + 12
30	19 + 11
30	20 + 10
30	21 + 9
30	22 + 8
30	23 + 7
30	24 + 6
30	25 + 5
30	26 + 4
30	27 + 3
30	28 + 2
30	29 + 1
30	30 + 0
31	1 + 30
31	2 + 29
31	3 + 28
31	4 + 27
31	5 + 26
31	6 + 25
31	7 + 24
31	8 + 23
31	9 + 22
31	10 + 21
31	11 + 20
31	12 + 19
31	13 + 18
31	14 + 17
31	15 + 16
31	16 + 15
31	17 + 14
31	18 + 13
31	19 + 12
31	20 + 11
31	21 + 10
31	22 + 9
31	23 + 8
31	24 + 7
31	25 + 6
31	26 + 5
31	27 + 4
31	28 + 3
31	29 + 2
31	30 + 1
31	31 + 0
32	1 + 31
32	2 + 30
32	3 + 29
32	4 + 28
32	5 + 27
32	6 + 26
32	7 + 25
32	8 + 24
32	9 + 23
32	10 + 22
32	11 + 21
32	12 + 20
32	13 + 19
32	14 + 18
32	15 + 17
32	16 + 16
32	17 + 15
32	18 + 14
32	19 + 13
32	20 + 12
32	21 + 11
32	22 + 10
32	23 + 9
32	24 + 8
32	25 + 7
32	26 + 6
32	27 + 5
32	28 + 4
32	29 + 3
32	30 + 2
32	31 + 1
32	32 + 0
33	1 + 32
33	2 + 31
33	3 + 30
33	4 + 29
33	5 + 28
33	6 + 27
33	7 + 26
33	8 + 25
33	9 + 24
33	10 + 23
33	11 + 22
33	12 + 21
33	13 + 20
33	14 + 19
33	15 + 18
33	16 + 17
33	17 + 16
33	18 + 15
33	19 + 14
33	20 + 13
33	21 + 12
33	22 + 11
33	23 + 10
33	24 + 9
33	25 + 8
33	26 + 7
33	27 + 6
33	28 + 5
33	29 + 4
33	30 + 3
33	31 + 2
33	32 + 1
33	33 + 0
34	1 + 33
34	2 + 32
34	3 + 31
34	4 + 30
34	5 + 29
34	6 + 28
34	7 + 27
34	8 + 26
34	9 + 25
34	10 + 24
34	11 + 23
34	12 + 22
34	13 + 21
34	14 + 20
34	15 + 19
34	16 + 18
34	17 + 17
34	18 + 16
34	19 + 15
34	20 + 14
34	21 + 13
34	22 + 12
34	23 + 11
34	24 + 10
34	25 + 9
34	26 + 8
34	27 + 7
34	28 + 6
34	29 + 5
34	30 + 4
34	31 + 3
34	32 + 2
34	33 + 1
34	34 + 0
35	1 + 34
35	2 + 33
35	3 + 32
35	4 + 31
35	5 + 30
35	6 + 29
35	7 + 28
35	8 + 27
35	9 + 26
35	10 + 25
35	11 + 24
35	12 + 23
35	13 + 22
35	14 + 21
35	15 + 20
35	16 + 19
35	17 + 18
35	18 + 17
35	19 + 16
35	20 + 15
35	21 + 14
35	22 + 13
35	23 + 12
35	24 + 11
35	25 + 10
35	26 + 9
35	27 + 8
35	28 + 7
35	29 + 6
35	30 + 5
35	31 + 4
35	32 + 3
35	33 + 2
35	34 + 1
35	35 + 0
36	1 + 35
36	2 + 34
36	3 + 33
36	4 + 32
36	5 + 31
36	6 + 30
36	7 + 29
36	8 + 28
36	9 + 27
36	10 + 26
36	11 + 25
36	12 + 24
36	13 + 23
36	14 + 22
36	15 + 21
36	16 + 20
36	17 + 19
36	18 + 18
36	19 + 17
36	20 + 16
36	21 + 15
36	22 + 14
36	23 + 13
36	24 + 12
36	25 + 11
36	26 + 10
36	27 + 9
36	28 + 8
36	29 + 7
36	30 + 6
36	31 + 5
36	32 + 4
36	33 + 3
36	34 + 2
36	35 + 1
36	36 + 0
37	1 + 36
37	2 + 35
37	3 + 34
37	4 + 33
37	5 + 32
37	6 + 31
37	7 + 30
37	8 + 29
37	9 + 28
37	10 + 27
37	11 + 26
37	12 + 25
37	13 + 24
37	14 + 23
37	15 + 22
37	16 + 21
37	17 + 20
37	18 + 19
37	19 + 18
37	20 + 17
37	21 + 16
37	22 + 15
37	23 + 14
37	24 + 13
37	25 + 12
37	26 + 11
37	27 + 10
37	28 + 9
37	29 + 8
37	30 + 7
37	31 + 6
37	32 + 5
37	33 + 4
37	34 + 3
37	35 + 2
37	36 + 1
37	37 + 0
38	1 + 37
38	2 + 36
38	3 + 35
38	4 + 34
38	5 + 33
38	6 + 32
38	7 + 31
38	8 + 30
38	9 + 29
38	10 + 28
38	11 + 27
38	12 + 26
38	13 + 25
38	14 + 24
38	15 + 23
38	16 + 22
38	17 + 21
38	18 + 20
38	19 + 19
38	20 + 18
38	21 + 17
38	22 + 16
38	23 + 15
38	24 + 14
38	25 + 13
38	26 + 12
38	27 + 11
38	28 + 10
38	29 + 9
38	30 + 8
38	31 + 7
38	32 + 6
38	33 + 5
38	34 + 4
38	35 + 3
38	36 + 2
38	37 + 1
38	38 + 0
39	1 + 38
39	2 + 37
39	3 + 36
39	4 + 35
39	5 + 34
39	6 + 33
39	7 + 32
39	8 + 31
39	9 + 30
39	10 + 29
39	11 + 28
39	12 + 27
39	13 + 26
39	14 + 25
39	15 + 24
39	16 + 23
39	17 + 22
39	18 + 21
39	19 + 20
39	20 + 19
39	21 + 18
39	22 + 17
39	23 + 16
39	24 + 15
39	25 + 14
39	26 + 13
39	27 + 12
39	28 + 11
39	29 + 10
39	30 + 9
39	31 + 8
39	32 + 7
39	33 + 6
39	34 + 5
39	35 + 4
39	36 + 3
39	37 + 2
39	38 + 1
39	39 + 0
40	1 + 39
40	2 + 38
40	3 + 37
40	4 + 36
40	5 + 35
40	6 + 34
40	7 + 33
40	8 + 32
40	9 + 31
40	10 + 30
40	11 + 29
40	12 + 28
40	13 + 27
40	14 + 26
40	15 + 25
40	16 + 24
40	17 + 23
40	18 + 22
40	19 + 21
40	20 + 20
40	21 + 19
40	22 + 18
40	23 + 17
40	24 + 16
40	25 + 15
40	26 + 14
40	27 + 13
40	28 + 12
40	29 + 11
40	30 + 10
40	31 + 9
40	32 + 8
40	33 + 7
40	34 + 6
40	35 + 5
40	36 + 4
40	37 + 3
40	38 + 2
40	39 + 1
40	40 + 0
41	1 + 40
41	2 + 39
41	3 + 38
41	4 + 37
41	5 + 36
41	6 + 35
41	7 + 34
41	8 + 33
41	9 + 32
41	10 + 31
41	11 + 30
41	12 + 29
41	13 + 28
41	14 + 27
41	15 + 26
41	16 + 25
41	17 + 24
41	18 + 23
41	19 + 22
41	20 + 21
41	21 + 20
41	22 + 19
41	23 + 18
41	24 + 17
41	25 + 16
41	26 + 15
41	27 + 14
41	28 + 13
41	29 + 12
41	30 + 11
41	31 + 10
41	32 + 9
41	33 + 8
41	34 + 7
41	35 + 6
41	36 + 5
41	37 + 4
41	38 + 3
41	39 + 2
41	40 + 1
41	41 + 0
42	1 + 41
42	2 + 40
42	3 + 39
42	4 + 38
42	5 + 37
42	6 + 36
42	7 + 35
42	8 + 34
42	9 + 33
42	10 + 32
42	11 + 31
42	12 + 30
42	13 + 29
42	14 + 28
42	15 + 27
42	16 + 26
42	17 + 25
42	18 + 24
42	19 + 23
42	20 + 22
42	21 + 21
42	22 + 20
42	23 + 19
42	24 + 18
42	25 + 17
42	26 + 16
42	27 + 15
42	28 + 14
42	29 + 13
42	30 + 12
42	31 + 11
42	32 + 10
42	33 + 9
42	34 + 8
42	35 + 7
42	36 + 6
42	37 + 5
42	38 + 4
42	39 + 3
42	40 + 2
42	41 + 1
42	42 + 0
43	1 + 42
43	2 + 41
43	3 + 40
43	4 + 39
43	5 + 38
43	6 + 37
43	7 + 36
43	8 + 35
43	9 + 34
43	10 + 33
43	11 + 32
43	12 + 31
43	13 + 30
43	14 + 29
43	15 + 28
43	16 + 27
43	17 + 26
43	18 + 25
43	19 + 24
43	20 + 23
43	21 + 22
43	22 + 21
43	23 + 20
43	24 + 19
43	25 + 18
43	26 + 17
43	27 + 16
43	28 + 15
43	29 + 14
43	30 + 13
43	31 + 12
43	32 + 11
43	33 + 10
43	34 + 9
43	35 + 8
43	36 + 7
43	37 + 6
43	38 + 5
43	39 + 4
43	40 + 3
43	41 + 2
43	42 + 1
43	43 + 0
44	1 + 43
44	2 + 42
44	3 + 41
44	4 + 40
44	5 + 39
44	6 + 38
44	7 + 37
44	8 + 36
44	9 + 35
44	10 + 34
44	11 + 33
44	12 + 32
44	13 + 31
44	14 + 30
44	15 + 29
44	16 + 28
44	17 + 27
44	18 + 26
44	19 + 25
44	20 + 24
44	21 + 23
44	22 + 22
44	23 + 21
44	24 + 20
44	25 + 19
44	26 + 18
44	27 + 17
44	28 + 16
44	29 + 15
44	30 + 14
44	31 + 13
44	32 + 12
44	33 + 11
44	34 + 10
44	35 + 9
44	36 + 8
44	37 + 7
44	38 + 6
44	39 + 5
44	40 + 4
44	41 + 3
44	42 + 2
44	43 + 1
44	44 + 0
45	1 + 44
45	2 + 43
45	3 + 42
45	4 + 41
45	5 + 40
45	6 + 39
45	7 + 38
45	8 + 37
45	9 + 36
45	10 + 35
45	11 + 34
45	12 + 33
45	13 + 32
45	14 + 31
45	15 + 30
45	16 + 29
45	17 + 28
45	18 + 27
45	19 + 26
45	20 + 25
45	21 + 24
45	22 + 23
45	23 + 22
45	24 + 21
45	25 + 20
45	26 + 19
45	27 + 18
45	28 + 17
45	29 + 16
45	30 + 15
45	31 + 14
45	32 + 13
45	33 + 12
45	34 + 11
45	35 + 10
45	36 + 9
45	37 + 8
45	38 + 7
45	39 + 6
45	40 + 5
45	41 + 4
45	42 + 3
45	43 + 2
45	44 + 1
45	45 + 0
46	1 + 45
46	2 + 44
46	3 + 43
46	4 + 42
46	5 + 41
46	6 + 40
46	7 + 39
46	8 + 38
46	9 + 37
46	10 + 36
46	11 + 35
46	12 + 34
46	13 + 33
46	14 + 32
46	15 + 31
46	16 + 30
46	17 + 29
46	18 + 28
46	19 + 27
46	20 + 26
46	21 + 25
46	22 + 24
46	23 + 23
46	24 + 22
46	25 + 21
46	26 + 20
46	27 + 19
46	28 + 18
46	29 + 17
46	30 + 16
46	31 + 15
46	32 + 14
46	33 + 13
46	34 + 12
46	35 + 11
46	36 + 10
46	37 + 9
46	38 + 8
46	39 + 7
46	40 + 6
46	41 + 5
46	42 + 4
46	43 + 3
46	44 + 2
46	45 + 1
46	46 + 0
47	1 + 46
47	2 + 45
47	3 + 44
47	4 + 43
47	5 + 42
47	6 + 41
47	7 + 40
47	8 + 39
47	9 + 38
47	10 + 37
47	11 + 36
47	12 + 35
47	13 + 34
47	14 + 33
47	15 + 32
47	16 + 31
47	17 + 30
47	18 + 29
47	19 + 28
47	20 + 27
47	21 + 26
47	22 + 25
47	23 + 24
47	24 + 23
47	25 + 22
47	26 + 21
47	27 + 20
47	28 + 19
47	29 + 18
47	30 + 17
47	31 + 16
47	32 + 15
47	33 + 14
47	34 + 13
47	35 + 12
47	36 + 11
47	37 + 10
47	38 + 9
47	39 + 8
47	40 + 7
47	41 + 6
47	42 + 5
47	43 + 4
47	44 + 3
47	45 + 2
47	46 + 1
47	47 + 0
48	1 + 47
48	2 + 46
48	3 + 45
48	4 + 44
48	5 + 43
48	6 + 42
48	7 + 41
48	8 + 40
48	9 + 39
48	10 + 38
48	11 + 37
48	12 + 36
48	13 + 35
48	14 + 34
48	15 + 33
48	16 + 32
48	17 + 31
48	18 + 30
48	19 + 29
48	20 + 28
48	21 + 27
48	22 + 26
48	23 + 25
48	24 + 24
48	25 + 23
48	26 + 22
48	27 + 21
48	28 + 20
48	29 + 19
48	30 + 18
48	31 + 17
48	32 + 16
48	33 + 15
48	34 + 14
48	35 + 13
48	36 + 12
48	37 + 11
48	38 + 10
48	39 + 9
48	40 + 8
48	41 + 7
48	42 + 6
48	43 + 5
48	44 + 4
48	45 + 3
48	46 + 2
48	47 + 1
48	48 + 0
49	1 + 48
49	2 + 47
49	3 + 46
49	4 + 45
49	5 + 44
49	6 + 43
49	7 + 42
49	8 + 41
49	9 + 40
49	10 + 39
49	11 + 38
49	12 + 37
49	13 + 36
49	14 + 35
49	15 + 34
49	16 + 33
49	17 + 32
49	18 + 31
49	19 + 30
49	20 + 29
49	21 + 28
49	22 + 27
49	23 + 26
49	24 + 25
49	25 + 24
49	26 + 23
49	27 + 22
49	28 + 21
49	29 + 20
49	30 + 19
49	31 + 18
49	32 + 17
49	33 + 16
49	34 + 15
49	35 + 14
49	36 + 13
49	37 + 12
49	38 + 11
49	39 + 10
49	40 + 9
49	41 + 8
49	42 + 7
49	43 + 6
49	44 + 5
49	45 + 4
49	46 + 3
49	47 + 2
49	48 + 1
49	49 + 0
50	1 + 49
50	2 + 48
50	3 + 47
50	4 + 46
50	5 + 45
50	6 + 44
50	7 + 43
50	8 + 42
50	9 + 41
50	10 + 40
50	11 + 39
50	12 + 38
50	13 + 37
50	14 + 36
50	15 + 35
50	16 + 34
50	17 + 33
50	18 + 32
50	19 + 31
50	20 + 30
50	21 + 29
50	22 + 28
50	23 + 27
50	24 + 26
50	25 + 25
50	26 + 24
50	27 + 23
50	28 + 22
50	29 + 21
50	30 + 20
50	31 + 19
50	32 + 18
50	33 + 17
50	34 + 16
50	35 + 15
50	36 + 14
50	37 + 13
50	38 + 12
50	39 + 11
50	40 + 10
50	41 + 9
50	42 + 8
50	43 + 7
50	44 + 6
50	45 + 5
50	46 + 4
50	47 + 3
50	48 + 2
50	49 + 1
50	50 + 0
51	1 + 50
51	2 + 49
51	3 + 48
51	4 + 47
51	5 + 46
51	6 + 45
51	7 + 44
51	8 + 43
51	9 + 42
51	10 + 41
51	11 + 40
51	12 + 39
51	13 + 38
51	14 + 37
51	15 + 36
51	16 + 35
51	17 + 34
51	18 + 33
51	19 + 32
51	20 + 31
51	21 + 30
51	22 + 29
51	23 + 28
51	24 + 27
51	25 + 26
51	26 + 25
51	27 + 24
51	28 + 23
51	29 + 22
51	30 + 21
51	31 + 20
51	32 + 19
51	33 + 18
51	34 + 17
51	35 + 16
51	36 + 15
51	37 + 14
51	38 + 13
51	39 + 12
51	40 + 11
51	41 + 10
51	42 + 9
51	43 + 8
51	44 + 7
51	45 + 6
51	46 + 5
51	47 + 4
51	48 + 3
51	49 + 2
51	50 + 1
51	51 + 0
52	1 + 51
52	2 + 50
52	3 + 49
52	4 + 48
52	5 + 47
52	6 + 46
52	7 + 45
52	8 + 44
52	9 + 43
52	10 + 42
52	11 + 41
52	12 + 40
52	13 + 39
52	14 + 38
52	15 + 37
52	16 + 36
52	17 + 35
52	18 + 34
52	19 + 33
52	20 + 32
52	21 + 31
52	22 + 30
52	23 + 29
52	24 + 28
52	25 + 27
52	26 + 26
52	27 + 25
52	28 + 24
52	29 + 23
52	30 + 22
52	31 + 21
52	32 + 20
52	33 + 19
52	34 + 18
52	35 + 17
52	36 + 16
52	37 + 15
52	38 + 14
52	39 + 13
52	40 + 12
52	41 + 11
52	42 + 10
52	43 + 9
52	44 + 8
52	45 + 7
52	46 + 6
52	47 + 5
52	48 + 4
52	49 + 3
52	50 + 2
52	51 + 1
52	52 + 0
53	1 + 52
53	2 + 51
53	3 + 50
53	4 + 49
53	5 + 48
53	6 + 47
53	7 + 46
53	8 + 45
53	9 + 44
53	10 + 43
53	11 + 42
53	12 + 41
53	13 + 40
53	14 + 39
53	15 + 38
53	16 + 37
53	17 + 36
53	18 + 35
53	19 + 34
53	20 + 33
53	21 + 32
53	22 + 31
53	23 + 30
53	24 + 29
53	25 + 28
53	26 + 27
53	27 + 26
53	28 + 25
53	29 + 24
53	30 + 23
53	31 + 22
53	32 + 21
53	33 + 20
53	34 + 19
53	35 + 18
53	36 + 17
53	37 + 16
53	38 + 15
53	39 + 14
53	40 + 13
53	41 + 12
53	42 + 11
53	43 + 10
53	44 + 9
53	45 + 8
53	46 + 7
53	47 + 6
53	48 + 5
53	49 + 4
53	50 + 3
53	51 + 2
53	52 + 1
53	53 + 0
54	1 + 53
54	2 + 52
54	3 + 51
54	4 + 50
54	5 + 49
54	6 + 48
54	7 + 47
54	8 + 46
54	9 + 45
54	10 + 44
54	11 + 43
54	12 + 42
54	13 + 41
54	14 + 40
54	15 + 39
54	16 + 38
54	17 + 37
54	18 + 36
54	19 + 35
54	20 + 34
54	21 + 33
54	22 + 32
54	23 + 31
54	24 + 30
54	25 + 29
54	26 + 28
54	27 + 27
54	28 + 26
54	29 + 25
54	30 + 24
54	31 + 23
54	32 + 22
54	33 + 21
54	34 + 20
54	35 + 19
54	36 + 18
54	37 + 17
54	38 + 16
54	39 + 15
54	40 + 14
54	41 + 13
54	42 + 12
54	43 + 11
54	44 + 10
54	45 + 9
54	46 + 8
54	47 + 7
54	48 + 6
54	49 + 5
54	50 + 4
54	51 + 3
54	52 + 2
54	53 + 1
54	54 + 0
55	1 + 54
55	2 + 53
55	3 + 52
55	4 + 51
55	5 + 50
55	6 + 49
55	7 + 48
55	8 + 47
55	9 + 46
55	10 + 45
55	11 + 44
55	12 + 43
55	13 + 42
55	14 + 41
55	15 + 40
55	16 + 39
55	17 + 38
55	18 + 37
55	19 + 36
55	20 + 35
55	21 + 34
55	22 + 33
55	23 + 32
55	24 + 31
55	25 + 30
55	26 + 29
55	27 + 28
55	28 + 27
55	29 + 26
55	30 + 25
55	31 + 24
55	32 + 23
55	33 + 22
55	34 + 21
55	35 + 20
55	36 + 19
55	37 + 18
55	38 + 17
55	39 + 16
55	40 + 15
55	41 + 14
55	42 + 13
55	43 + 12
55	44 + 11
55	45 + 10
55	46 + 9
55	47 + 8
55	48 + 7
55	49 + 6
55	50 + 5
55	51 + 4
55	52 + 3
55	53 + 2
55	54 + 1
55	55 + 0
56	1 + 55
56	2 + 54
56	3 + 53
56	4 + 52
56	5 + 51
56	6 + 50
56	7 + 49
56	8 + 48
56	9 + 47
56	10 + 46
56	11 + 45
56	12 + 44
56	13 + 43
56	14 + 42
56	15 + 41
56	16 + 40
56	17 + 39
56	18 + 38
56	19 + 37
56	20 + 36
56	21 + 35
56	22 + 34
56	23 + 33
56	24 + 32
56	25 + 31
56	26 + 30
56	27 + 29
56	28 + 28
56	29 + 27
56	30 + 26
56	31 + 25
56	32 + 24
56	33 + 23
56	34 + 22
56	35 + 21
56	36 + 20
56	37 + 19
56	38 + 18
56	39 + 17
56	40 + 16
56	41 + 15
56	42 + 14
56	43 + 13
56	44 + 12
56	45 + 11
56	46 + 10
56	47 + 9
56	48 + 8
56	49 + 7
56	50 + 6
56	51 + 5
56	52 + 4
56	53 + 3
56	54 + 2
56	55 + 1
56	56 + 0
57	1 + 56
57	2 + 55
57	3 + 54
57	4 + 53
57	5 + 52
57	6 + 51
57	7 + 50
57	8 + 49
57	9 + 48
57	10 + 47
57	11 + 46
57	12 + 45
57	13 + 44
57	14 + 43
57	15 + 42
57	16 + 41
57	17 + 40
57	18 + 39
57	19 + 38
57	20 + 37
57	21 + 36
57	22 + 35
57	23 + 34
57	24 + 33
57	25 + 32
57	26 + 31
57	27 + 30
57	28 + 29
57	29 + 28
57	30 + 27
57	31 + 26
57	32 + 25
57	33 + 24
57	34 + 23
57	35 + 22
57	36 + 21
57	37 + 20
57	38 + 19
57	39 + 18
57	40 + 17
57	41 + 16
57	42 + 15
57	43 + 14
57	44 + 13
57	45 + 12
57	46 + 11
57	47 + 10
57	48 + 9
57	49 + 8
57	50 + 7
57	51 + 6
57	52 + 5
57	53 + 4
57	54 + 3
57	55 + 2
57	56 + 1
57	57 + 0
58	1 + 57
58	2 + 56
58	3 + 55
58	4 + 54
58	5 + 53
58	6 + 52
58	7 + 51
58	8 + 50
58	9 + 49
58	10 + 48
58	11 + 47
58	12 + 46
58	13 + 45
58	14 + 44
58	15 + 43
58	16 + 42
58	17 + 41
58	18 + 40
58	19 + 39
58	20 + 38
58	21 + 37
58	22 + 36
58	23 + 35
58	24 + 34
58	25 + 33
58	26 + 32
58	27 + 31
58	28 + 30
58	29 + 29
58	30 + 28
58	31 + 27
58	32 + 26
58	33 + 25
58	34 + 24
58	35 + 23
58	36 + 22
58	37 + 21
58	38 + 20
58	39 + 19
58	40 + 18
58	41 + 17
58	42 + 16
58	43 + 15
58	44 + 14
58	45 + 13
58	46 + 12
58	47 + 11
58	48 + 10
58	49 + 9
58	50 + 8
58	51 + 7
58	52 + 6
58	53 + 5
58	54 + 4
58	55 + 3
58	56 + 2
58	57 + 1
58	58 + 0
59	1 + 58
59	2 + 57
59	3 + 56
59	4 + 55
59	5 + 54
59	6 + 53
59	7 + 52
59	8 + 51
59	9 + 50
59	10 + 49
59	11 + 48
59	12 + 47
59	13 + 46
59	14 + 45
59	15 + 44
59	16 + 43
59	17 + 42
59	18 + 41
59	19 + 40
59	20 + 39
59	21 + 38
59	22 + 37
59	23 + 36
59	24 + 35
59	25 + 34
59	26 + 33
59	27 + 32
59	28 + 31
59	29 + 30
59	30 + 29
59	31 + 28
59	32 + 27
59	33 + 26
59	34 + 25
59	35 + 24
59	36 + 23
59	37 + 22
59	38 + 21
59	39 + 20
